,invoice_date,product,region,retailer,sales_method,state,price_per_unit,total_sales,units_sold,year,month
311,2021-06-27,Women's Athletic Footwear,Midwest,Foot Locker,0,Illinois,50,500,10,2021,6
312,2021-06-28,Men's Apparel,Midwest,Foot Locker,0,Illinois,60,750,13,2021,6
313,2021-06-29,Women's Apparel,Midwest,Foot Locker,0,Illinois,65,1625,25,2021,6
314,2021-06-30,Men's Street Footwear,Midwest,Foot Locker,0,Illinois,50,2500,50,2021,6
315,2021-01-07,Men's Athletic Footwear,Midwest,Foot Locker,0,Illinois,45,1125,25,2021,1
316,2021-02-07,Women's Street Footwear,Midwest,Foot Locker,0,Illinois,40,800,20,2021,2
317,2021-03-07,Women's Athletic Footwear,Midwest,Foot Locker,0,Illinois,40,700,18,2021,3
318,2021-04-07,Men's Apparel,Midwest,Foot Locker,0,Illinois,50,875,18,2021,4
319,2021-05-07,Women's Apparel,Midwest,Foot Locker,0,Illinois,55,1925,35,2021,5
320,2021-06-07,Men's Street Footwear,Midwest,Foot Locker,0,Illinois,50,2875,58,2021,6
321,2021-07-07,Men's Athletic Footwear,Midwest,Foot Locker,0,Illinois,45,1463,33,2021,7
322,2021-08-07,Women's Street Footwear,Midwest,Foot Locker,0,Illinois,40,1000,25,2021,8
323,2021-09-07,Women's Athletic Footwear,Midwest,Foot Locker,0,Illinois,40,800,20,2021,9
324,2021-10-07,Men's Apparel,Midwest,Foot Locker,0,Illinois,50,1125,23,2021,10
325,2021-11-07,Women's Apparel,Midwest,Foot Locker,0,Illinois,55,2200,40,2021,11
326,2021-12-07,Men's Street Footwear,Midwest,Foot Locker,0,Illinois,50,2750,55,2021,12
327,2021-07-13,Men's Athletic Footwear,Midwest,Foot Locker,0,Illinois,45,1463,33,2021,7
328,2021-07-14,Women's Street Footwear,Midwest,Foot Locker,0,Illinois,40,1000,25,2021,7
329,2021-07-15,Women's Athletic Footwear,Midwest,Foot Locker,0,Illinois,40,900,23,2021,7
330,2021-07-16,Men's Apparel,Midwest,Foot Locker,0,Illinois,50,1000,20,2021,7
331,2021-07-17,Women's Apparel,Midwest,Foot Locker,0,Illinois,55,2063,38,2021,7
332,2021-07-18,Men's Street Footwear,Midwest,Foot Locker,0,Illinois,50,2500,50,2021,7
333,2021-07-19,Men's Athletic Footwear,Midwest,Foot Locker,0,Illinois,45,1350,30,2021,7
334,2021-07-20,Women's Street Footwear,Midwest,Foot Locker,0,Illinois,40,800,20,2021,7
335,2021-07-21,Women's Athletic Footwear,Midwest,Foot Locker,0,Illinois,40,700,18,2021,7
336,2021-07-22,Men's Apparel,Midwest,Foot Locker,0,Illinois,50,875,18,2021,7
337,2021-07-23,Women's Apparel,Midwest,Foot Locker,0,Illinois,55,1375,25,2021,7
338,2021-07-24,Men's Street Footwear,Midwest,Foot Locker,0,Illinois,60,2550,43,2021,7
339,2021-07-25,Men's Athletic Footwear,Midwest,Foot Locker,0,Illinois,50,1250,25,2021,7
340,2021-07-26,Women's Street Footwear,Midwest,Foot Locker,0,Illinois,50,750,15,2021,7
341,2021-07-27,Women's Athletic Footwear,Midwest,Foot Locker,0,Illinois,50,625,13,2021,7
342,2021-07-28,Men's Apparel,Midwest,Foot Locker,0,Illinois,60,750,13,2021,7
343,2021-07-29,Women's Apparel,Midwest,Foot Locker,0,Illinois,65,1625,25,2021,7
344,2021-07-30,Men's Street Footwear,Midwest,Foot Locker,0,Illinois,60,2400,40,2021,7
345,2021-07-31,Men's Athletic Footwear,Midwest,Foot Locker,0,Illinois,50,1250,25,2021,7
346,2021-01-08,Women's Street Footwear,Midwest,Foot Locker,0,Illinois,50,975,20,2021,1
347,2021-02-08,Women's Athletic Footwear,Midwest,Foot Locker,0,Illinois,50,875,18,2021,2
348,2021-03-08,Men's Apparel,Midwest,Foot Locker,0,Illinois,60,900,15,2021,3
349,2021-04-08,Women's Apparel,Midwest,Foot Locker,0,Illinois,65,1625,25,2021,4
350,2021-05-08,Men's Street Footwear,Midwest,Foot Locker,0,Illinois,60,3000,50,2021,5
351,2021-06-08,Men's Athletic Footwear,Midwest,Foot Locker,0,Illinois,50,1500,30,2021,6
352,2021-07-08,Women's Street Footwear,Midwest,Foot Locker,0,Illinois,50,1250,25,2021,7
353,2021-08-08,Women's Athletic Footwear,Midwest,Foot Locker,0,Illinois,50,1000,20,2021,8
354,2021-09-08,Men's Apparel,Midwest,Foot Locker,0,Illinois,60,1200,20,2021,9
355,2021-10-08,Women's Apparel,Midwest,Foot Locker,0,Illinois,65,1950,30,2021,10
356,2021-11-08,Men's Street Footwear,Midwest,Sports Direct,0,Illinois,20,1450,73,2021,11
357,2021-12-08,Men's Athletic Footwear,Midwest,Sports Direct,0,Illinois,30,2175,73,2021,12
358,2021-08-13,Women's Street Footwear,Midwest,Sports Direct,0,Illinois,30,1575,53,2021,8
359,2021-08-14,Women's Athletic Footwear,Midwest,Sports Direct,0,Illinois,35,1838,53,2021,8
360,2021-08-15,Men's Apparel,South,Sports Direct,0,Texas,40,1500,38,2021,8
361,2021-08-16,Women's Apparel,South,Sports Direct,0,Texas,35,1838,53,2021,8
362,2021-08-17,Men's Street Footwear,South,Sports Direct,0,Texas,25,1688,68,2021,8
363,2021-08-18,Men's Athletic Footwear,South,Sports Direct,0,Texas,35,2275,65,2021,8
364,2021-08-19,Women's Street Footwear,South,Sports Direct,0,Texas,35,1663,48,2021,8
365,2021-08-20,Women's Athletic Footwear,South,Sports Direct,0,Texas,35,1488,43,2021,8
366,2021-08-21,Men's Apparel,South,Sports Direct,0,Texas,40,1200,30,2021,8
367,2021-08-22,Women's Apparel,South,Sports Direct,0,Texas,35,1750,50,2021,8
368,2021-08-23,Men's Street Footwear,South,Sports Direct,0,Texas,30,2025,68,2021,8
369,2021-08-24,Men's Athletic Footwear,South,Sports Direct,0,Texas,40,2700,68,2021,8
370,2021-08-25,Women's Street Footwear,South,Sports Direct,0,Texas,30,1500,50,2021,8
371,2021-08-26,Women's Athletic Footwear,South,Sports Direct,0,Texas,35,1400,40,2021,8
372,2021-08-27,Men's Apparel,South,Sports Direct,0,Texas,40,1200,30,2021,8
373,2021-08-28,Women's Apparel,South,Sports Direct,0,Texas,35,1575,45,2021,8
374,2021-08-29,Men's Street Footwear,South,Sports Direct,0,Texas,20,1400,70,2021,8
375,2021-08-30,Men's Athletic Footwear,South,Sports Direct,0,Texas,30,2100,70,2021,8
376,2021-08-31,Women's Street Footwear,South,Sports Direct,0,Texas,25,1313,53,2021,8
377,2021-01-09,Women's Athletic Footwear,South,Sports Direct,0,Texas,30,1275,43,2021,1
378,2021-02-09,Men's Apparel,South,Sports Direct,0,Texas,35,1138,33,2021,2
379,2021-03-09,Women's Apparel,South,Sports Direct,0,Texas,30,1800,60,2021,3
380,2021-04-09,Men's Street Footwear,South,Sports Direct,0,Texas,20,1500,75,2021,4
381,2021-05-09,Men's Athletic Footwear,South,Sports Direct,0,Texas,30,2325,78,2021,5
382,2021-06-09,Women's Street Footwear,South,Sports Direct,0,Texas,25,1563,63,2021,6
383,2021-07-09,Women's Athletic Footwear,South,Sports Direct,0,Texas,35,1925,55,2021,7
384,2021-08-09,Men's Apparel,South,Sports Direct,0,Texas,50,2250,45,2021,8
385,2021-09-09,Women's Apparel,South,Sports Direct,0,Texas,45,3600,80,2021,9
386,2021-10-09,Men's Street Footwear,South,Sports Direct,0,Texas,45,3600,80,2021,10
387,2021-11-09,Men's Athletic Footwear,South,Sports Direct,0,Texas,50,4000,80,2021,11
388,2021-12-09,Women's Street Footwear,South,Sports Direct,0,Texas,45,2925,65,2021,12
389,2021-09-13,Women's Athletic Footwear,South,Sports Direct,0,Texas,45,2700,60,2021,9
390,2021-09-14,Men's Apparel,South,Sports Direct,0,Texas,50,2500,50,2021,9
391,2021-09-15,Women's Apparel,South,Sports Direct,0,Texas,55,4813,88,2021,9
392,2021-09-16,Men's Street Footwear,South,Sports Direct,0,Texas,45,3713,83,2021,9
393,2021-09-17,Men's Athletic Footwear,South,Sports Direct,0,Texas,50,4125,83,2021,9
394,2021-09-18,Women's Street Footwear,South,Sports Direct,0,Texas,45,4388,98,2021,9
395,2021-09-19,Women's Athletic Footwear,South,Sports Direct,0,Texas,45,2588,58,2021,9
396,2021-09-20,Men's Apparel,South,Sports Direct,0,Texas,50,2875,58,2021,9
397,2021-09-21,Women's Apparel,South,Sports Direct,0,Texas,60,5100,85,2021,9
398,2021-09-22,Men's Street Footwear,South,Sports Direct,0,Texas,50,4000,80,2021,9
399,2021-09-23,Men's Athletic Footwear,South,Sports Direct,0,Texas,55,4400,80,2021,9
400,2021-09-24,Women's Street Footwear,South,Sports Direct,0,Texas,50,4875,98,2021,9
401,2021-09-25,Women's Athletic Footwear,South,Sports Direct,0,Texas,50,2625,53,2021,9
402,2021-09-26,Men's Apparel,South,Sports Direct,0,Texas,55,2888,53,2021,9
403,2021-09-27,Women's Apparel,South,Sports Direct,0,Texas,60,4650,78,2021,9
404,2021-09-28,Men's Street Footwear,South,Sports Direct,0,Texas,55,3988,73,2021,9
405,2021-09-29,Men's Athletic Footwear,South,Sports Direct,0,Texas,55,3713,68,2021,9
406,2021-09-30,Women's Street Footwear,South,Sports Direct,0,Texas,60,4350,73,2021,9
407,2021-01-10,Women's Athletic Footwear,South,Sports Direct,0,Texas,60,2700,45,2021,1
408,2021-02-10,Men's Apparel,South,Sports Direct,0,Texas,55,2475,45,2021,2
409,2021-03-10,Women's Apparel,South,Sports Direct,0,Texas,50,3375,68,2021,3
410,2021-04-10,Men's Street Footwear,South,Sports Direct,0,Texas,40,2500,63,2021,4
411,2021-05-10,Men's Athletic Footwear,South,Sports Direct,0,Texas,40,2500,63,2021,5
412,2021-06-10,Women's Street Footwear,South,Sports Direct,0,Texas,45,2588,58,2021,6
413,2021-07-10,Women's Athletic Footwear,South,Sports Direct,0,Texas,45,1913,43,2021,7
414,2021-08-10,Men's Apparel,South,Sports Direct,0,Texas,40,1600,40,2021,8
415,2021-09-10,Women's Apparel,South,Sports Direct,0,Texas,50,2875,58,2021,9
416,2021-10-10,Men's Street Footwear,South,Sports Direct,0,Texas,40,2900,73,2021,10
417,2021-11-10,Men's Athletic Footwear,South,Sports Direct,0,Texas,40,2900,73,2021,11
418,2021-12-10,Women's Street Footwear,South,Sports Direct,0,Texas,65,4225,65,2021,12
419,2021-10-13,Women's Athletic Footwear,South,Sports Direct,0,Texas,65,3250,50,2021,10
420,2021-10-14,Men's Apparel,South,Sports Direct,0,Texas,60,2850,48,2021,10
421,2021-10-15,Women's Apparel,South,Sports Direct,0,Texas,70,4725,68,2021,10
422,2021-10-16,Men's Street Footwear,South,Sports Direct,0,Texas,60,4950,83,2021,10
423,2021-10-17,Men's Athletic Footwear,South,Sports Direct,0,Texas,60,4950,83,2021,10
424,2021-10-18,Women's Street Footwear,South,Sports Direct,0,Texas,65,4713,73,2021,10
425,2021-10-19,Women's Athletic Footwear,South,Sports Direct,0,Texas,65,3738,58,2021,10
426,2021-10-20,Men's Apparel,South,Sports Direct,0,Texas,60,3150,53,2021,10
427,2021-10-21,Women's Apparel,South,Sports Direct,0,Texas,70,5425,78,2021,10
428,2021-10-22,Men's Street Footwear,South,Foot Locker,0,Texas,45,1913,43,2021,10
429,2021-10-23,Men's Athletic Footwear,South,Foot Locker,0,Texas,45,1013,23,2021,10
430,2021-10-24,Women's Street Footwear,South,Foot Locker,0,Texas,35,788,23,2021,10
431,2021-10-25,Women's Athletic Footwear,South,Foot Locker,0,Texas,40,300,8,2021,10
432,2021-10-26,Men's Apparel,Northeast,Foot Locker,0,Pennsylvania,55,688,13,2021,10
433,2021-10-27,Women's Apparel,Northeast,Foot Locker,0,Pennsylvania,45,1013,23,2021,10
434,2021-10-28,Men's Street Footwear,Northeast,Foot Locker,0,Pennsylvania,45,2138,48,2021,10
435,2021-10-29,Men's Athletic Footwear,Northeast,Foot Locker,0,Pennsylvania,45,563,13,2021,10
436,2021-10-30,Women's Street Footwear,Northeast,Foot Locker,0,Pennsylvania,35,613,18,2021,10
437,2021-10-31,Women's Athletic Footwear,Northeast,Foot Locker,0,Pennsylvania,40,200,5,2021,10
438,2021-01-11,Men's Apparel,Northeast,Foot Locker,0,Pennsylvania,55,688,13,2021,1
439,2021-02-11,Women's Apparel,Northeast,Foot Locker,0,Pennsylvania,45,1013,23,2021,2
440,2021-03-11,Men's Street Footwear,Northeast,Foot Locker,0,Pennsylvania,50,2225,45,2021,3
441,2021-04-11,Men's Athletic Footwear,Northeast,Foot Locker,0,Pennsylvania,50,750,15,2021,4
442,2021-05-11,Women's Street Footwear,Northeast,Foot Locker,0,Pennsylvania,40,700,18,2021,5
443,2021-06-11,Women's Athletic Footwear,Northeast,Foot Locker,0,Pennsylvania,45,113,3,2021,6
444,2021-07-11,Men's Apparel,Northeast,Foot Locker,0,Pennsylvania,60,450,8,2021,7
445,2021-08-11,Women's Apparel,Northeast,Foot Locker,0,Pennsylvania,50,875,18,2021,8
446,2021-09-11,Men's Street Footwear,Northeast,Foot Locker,0,Pennsylvania,50,2250,45,2021,9
447,2021-10-11,Men's Athletic Footwear,Northeast,Foot Locker,0,Pennsylvania,50,750,15,2021,10
448,2021-11-11,Women's Street Footwear,Northeast,Foot Locker,0,Pennsylvania,40,600,15,2021,11
449,2021-12-11,Women's Athletic Footwear,Northeast,Foot Locker,0,Pennsylvania,45,338,8,2021,12
450,2021-11-13,Men's Apparel,Northeast,Foot Locker,0,Pennsylvania,60,450,8,2021,11
451,2021-11-14,Women's Apparel,Northeast,Foot Locker,0,Pennsylvania,50,1000,20,2021,11
452,2021-11-15,Men's Street Footwear,Northeast,Foot Locker,0,Pennsylvania,60,2820,47,2021,11
453,2021-11-16,Men's Athletic Footwear,Northeast,Foot Locker,0,Pennsylvania,60,1050,18,2021,11
454,2021-11-17,Women's Street Footwear,Northeast,Foot Locker,0,Pennsylvania,55,825,15,2021,11
455,2021-11-18,Women's Athletic Footwear,Northeast,Foot Locker,0,Pennsylvania,55,550,10,2021,11
456,2021-11-19,Men's Apparel,Northeast,Foot Locker,0,Pennsylvania,65,813,13,2021,11
457,2021-11-20,Women's Apparel,Northeast,Foot Locker,0,Pennsylvania,70,1750,25,2021,11
458,2021-11-21,Men's Street Footwear,Northeast,Foot Locker,0,Pennsylvania,65,3250,50,2021,11
459,2021-11-22,Men's Athletic Footwear,Northeast,Foot Locker,0,Pennsylvania,60,1500,25,2021,11
460,2021-11-23,Women's Street Footwear,Northeast,Foot Locker,0,Pennsylvania,55,963,18,2021,11
461,2021-11-24,Women's Athletic Footwear,Northeast,Foot Locker,0,Pennsylvania,55,825,15,2021,11
462,2021-11-25,Men's Apparel,Northeast,Foot Locker,0,Pennsylvania,65,975,15,2021,11
463,2021-11-26,Women's Apparel,Northeast,Foot Locker,0,Pennsylvania,70,2100,30,2021,11
464,2021-11-27,Men's Street Footwear,Northeast,Foot Locker,0,Pennsylvania,65,3250,50,2021,11
465,2021-11-28,Men's Athletic Footwear,Northeast,Foot Locker,0,Pennsylvania,60,1800,30,2021,11
466,2021-11-29,Women's Street Footwear,Northeast,Foot Locker,0,Pennsylvania,55,1238,23,2021,11
467,2021-11-30,Women's Athletic Footwear,Northeast,Foot Locker,0,Pennsylvania,55,963,18,2021,11
468,2021-01-12,Men's Apparel,Northeast,Foot Locker,0,Pennsylvania,65,1300,20,2021,1
469,2021-02-12,Women's Apparel,Northeast,Foot Locker,0,Pennsylvania,70,2625,38,2021,2
470,2021-03-12,Men's Street Footwear,Northeast,Foot Locker,0,Pennsylvania,65,3413,53,2021,3
471,2021-04-12,Men's Athletic Footwear,Northeast,Foot Locker,0,Pennsylvania,60,1800,30,2021,4
472,2021-05-12,Women's Street Footwear,Northeast,Foot Locker,0,Pennsylvania,55,1238,23,2021,5
473,2021-06-12,Women's Athletic Footwear,Northeast,Foot Locker,0,Pennsylvania,55,1100,20,2021,6
474,2021-07-12,Men's Apparel,Northeast,Foot Locker,0,Pennsylvania,65,1138,18,2021,7
475,2021-08-12,Women's Apparel,Northeast,Foot Locker,0,Pennsylvania,70,2450,35,2021,8
476,2021-09-12,Men's Street Footwear,Northeast,Foot Locker,0,Pennsylvania,65,3088,48,2021,9
477,2021-10-12,Men's Athletic Footwear,Northeast,Foot Locker,0,Pennsylvania,50,1375,28,2021,10
478,2021-11-12,Women's Street Footwear,Northeast,Foot Locker,0,Pennsylvania,45,900,20,2021,11
479,2021-12-12,Women's Athletic Footwear,Northeast,Foot Locker,0,Pennsylvania,45,788,18,2021,12
480,2021-12-13,Men's Apparel,Northeast,Foot Locker,0,Pennsylvania,55,688,13,2021,12
481,2021-12-14,Women's Apparel,Northeast,Foot Locker,0,Pennsylvania,60,1350,23,2021,12
482,2021-12-15,Men's Street Footwear,Northeast,Foot Locker,0,Pennsylvania,60,2400,40,2021,12
483,2021-12-16,Men's Athletic Footwear,Northeast,Foot Locker,0,Pennsylvania,50,1125,23,2021,12
484,2021-12-17,Women's Street Footwear,Northeast,Foot Locker,0,Pennsylvania,50,625,13,2021,12
485,2021-12-18,Women's Athletic Footwear,Northeast,Foot Locker,0,Pennsylvania,50,500,10,2021,12
486,2021-12-19,Men's Apparel,Northeast,Foot Locker,0,Pennsylvania,60,600,10,2021,12
487,2021-12-20,Women's Apparel,Northeast,Foot Locker,0,Pennsylvania,65,1463,23,2021,12
488,2021-12-21,Men's Street Footwear,Northeast,Foot Locker,0,Pennsylvania,70,2625,38,2021,12
489,2021-12-22,Men's Athletic Footwear,Northeast,Foot Locker,0,Pennsylvania,60,1200,20,2021,12
490,2021-12-23,Women's Street Footwear,Northeast,Foot Locker,0,Pennsylvania,60,1170,20,2021,12
491,2021-12-24,Women's Athletic Footwear,Northeast,Foot Locker,0,Pennsylvania,60,1050,18,2021,12
492,2021-12-25,Men's Apparel,Northeast,Foot Locker,0,Pennsylvania,70,1050,15,2021,12
493,2021-12-26,Women's Apparel,Northeast,Foot Locker,0,Pennsylvania,75,1875,25,2021,12
494,2021-12-27,Men's Street Footwear,Northeast,Foot Locker,0,Pennsylvania,70,3325,48,2021,12
495,2021-12-28,Men's Athletic Footwear,Northeast,Foot Locker,0,Pennsylvania,60,1650,28,2021,12
496,2021-12-29,Women's Street Footwear,Northeast,Foot Locker,0,Pennsylvania,60,1350,23,2021,12
497,2021-12-30,Women's Athletic Footwear,Northeast,Foot Locker,0,Pennsylvania,60,1050,18,2021,12
498,2021-12-31,Men's Apparel,Northeast,Foot Locker,0,Pennsylvania,70,1225,18,2021,12
499,2020-01-01,Women's Apparel,Northeast,Foot Locker,0,Pennsylvania,75,2063,28,2020,1
500,2020-02-01,Men's Street Footwear,Northeast,West Gear,0,Pennsylvania,35,1575,45,2020,2
501,2020-03-01,Men's Athletic Footwear,Northeast,West Gear,0,Pennsylvania,45,2025,45,2020,3
502,2020-04-01,Women's Street Footwear,Northeast,West Gear,0,Pennsylvania,45,2025,45,2020,4
503,2020-05-01,Women's Athletic Footwear,Northeast,West Gear,0,Pennsylvania,45,1350,30,2020,5
504,2020-06-01,Men's Apparel,West,West Gear,0,Nevada,50,1250,25,2020,6
505,2020-07-01,Women's Apparel,West,West Gear,0,Nevada,45,2138,48,2020,7
506,2020-08-01,Men's Street Footwear,West,West Gear,0,Nevada,35,1838,53,2020,8
507,2020-09-01,Men's Athletic Footwear,West,West Gear,0,Nevada,45,1913,43,2020,9
508,2020-10-01,Women's Street Footwear,West,West Gear,0,Nevada,45,1913,43,2020,10
509,2020-11-01,Women's Athletic Footwear,West,West Gear,0,Nevada,45,1238,28,2020,11
510,2020-12-01,Men's Apparel,West,West Gear,0,Nevada,50,1000,20,2020,12
511,2020-01-13,Women's Apparel,West,West Gear,0,Nevada,45,1800,40,2020,1
512,2020-01-14,Men's Street Footwear,West,West Gear,0,Nevada,45,2475,55,2020,1
513,2020-01-15,Men's Athletic Footwear,West,West Gear,0,Nevada,55,2200,40,2020,1
514,2020-01-16,Women's Street Footwear,West,West Gear,0,Nevada,55,2200,40,2020,1
515,2020-01-17,Women's Athletic Footwear,West,West Gear,0,Nevada,55,1650,30,2020,1
516,2020-01-18,Men's Apparel,West,West Gear,0,Nevada,60,1050,18,2020,1
517,2020-01-19,Women's Apparel,West,West Gear,0,Nevada,55,2063,38,2020,1
518,2020-01-20,Men's Street Footwear,West,West Gear,0,Nevada,60,3300,55,2020,1
519,2020-01-21,Men's Athletic Footwear,West,West Gear,0,Nevada,65,2275,35,2020,1
520,2020-01-22,Women's Street Footwear,West,West Gear,0,Nevada,65,2600,40,2020,1
521,2020-01-23,Women's Athletic Footwear,West,West Gear,0,Nevada,60,1800,30,2020,1
522,2020-01-24,Men's Apparel,West,West Gear,0,Nevada,65,1300,20,2020,1
523,2020-01-25,Women's Apparel,West,West Gear,0,Nevada,80,2800,35,2020,1
524,2020-01-26,Men's Street Footwear,West,West Gear,0,Nevada,60,3300,55,2020,1
525,2020-01-27,Men's Athletic Footwear,West,West Gear,0,Nevada,65,2600,40,2020,1
526,2020-01-28,Women's Street Footwear,West,West Gear,0,Nevada,65,2600,40,2020,1
527,2020-01-29,Women's Athletic Footwear,West,West Gear,0,Nevada,60,1800,30,2020,1
528,2020-01-30,Men's Apparel,West,West Gear,0,Nevada,65,1300,20,2020,1
529,2020-01-31,Women's Apparel,West,West Gear,0,Nevada,80,3600,45,2020,1
530,2020-01-02,Men's Street Footwear,West,West Gear,0,Nevada,60,4200,70,2020,1
531,2020-02-02,Men's Athletic Footwear,West,West Gear,0,Nevada,65,3575,55,2020,2
532,2020-03-02,Women's Street Footwear,West,West Gear,0,Nevada,65,3575,55,2020,3
533,2020-04-02,Women's Athletic Footwear,West,West Gear,0,Nevada,60,2550,43,2020,4
534,2020-05-02,Men's Apparel,West,West Gear,0,Nevada,65,1950,30,2020,5
535,2020-06-02,Women's Apparel,West,West Gear,0,Nevada,80,4800,60,2020,6
536,2020-07-02,Men's Street Footwear,West,West Gear,0,Nevada,60,4500,75,2020,7
537,2020-08-02,Men's Athletic Footwear,West,West Gear,0,Nevada,65,3900,60,2020,8
538,2020-09-02,Women's Street Footwear,West,West Gear,0,Nevada,65,3575,55,2020,9
539,2020-10-02,Women's Athletic Footwear,West,West Gear,0,Nevada,60,2700,45,2020,10
540,2020-11-02,Men's Apparel,West,West Gear,0,Nevada,65,3250,50,2020,11
541,2020-12-02,Women's Apparel,West,West Gear,0,Nevada,80,4000,50,2020,12
542,2020-02-13,Men's Street Footwear,West,West Gear,0,Nevada,65,4550,70,2020,2
